label,source_path,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62
one,training\data\one\00b52e12-04b4-4c77-a4c6-923a46a7578c.jpg,0.0,0.0,0.0,0.015367299318313599,-0.00819462537765503,-0.005571675021201372,0.02276623249053955,-0.016418874263763428,-0.011728586629033089,0.019438564777374268,-0.0189516544342041,-0.01905559003353119,0.009068161249160767,-0.0186709463596344,-0.026485420763492584,0.013556808233261108,-0.03857716917991638,-0.011155120097100735,0.013466089963912964,-0.05533039569854736,-0.01992958039045334,0.012181073427200317,-0.06584298610687256,-0.02584495022892952,0.011182695627212524,-0.0743962824344635,-0.029822196811437607,-0.0006641149520874023,-0.03799113631248474,-0.013793679885566235,-0.0014091134071350098,-0.03251379728317261,-0.027836967259645462,0.002597719430923462,-0.019421905279159546,-0.03248221427202225,0.00594329833984375,-0.008776605129241943,-0.03303046524524689,-0.011913836002349854,-0.03403714299201965,-0.01673470251262188,-0.010347872972488403,-0.02623996138572693,-0.027766557410359383,-0.004323244094848633,-0.015034347772598267,-0.026841474696993828,-6.258487701416016e-06,-0.006591975688934326,-0.02358836866915226,-0.020705461502075195,-0.028775781393051147,-0.02056701108813286,-0.017715811729431152,-0.02303612232208252,-0.027126774191856384,-0.011902034282684326,-0.014840245246887207,-0.025372467935085297,-0.006486833095550537,-0.008676528930664062,-0.02210325375199318
one,training\data\one\00b571cb-04d1-4668-aaae-6ec5334e10ce.jpg,0.0,0.0,0.0,0.009095728397369385,-0.011046290397644043,-0.006486488971859217,0.009609490633010864,-0.023479431867599487,-0.01139455009251833,0.0035509467124938965,-0.031858205795288086,-0.01679360680282116,-0.005441129207611084,-0.03556475043296814,-0.02174011804163456,0.00820133090019226,-0.042967796325683594,-0.005707945674657822,0.007320970296859741,-0.06021258234977722,-0.012251905165612698,0.005989968776702881,-0.06984999775886536,-0.016749626025557518,0.004418879747390747,-0.07834026217460632,-0.020270084962248802,-0.0028503835201263428,-0.03954097628593445,-0.007555064745247364,-0.008103013038635254,-0.04576721787452698,-0.017915736883878708,-0.0043984949588775635,-0.03524857759475708,-0.02091764658689499,-0.000518500804901123,-0.028998851776123047,-0.021249201148748398,-0.012692421674728394,-0.034181147813797,-0.010292647406458855,-0.017971962690353394,-0.03818780183792114,-0.020287351682782173,-0.011818259954452515,-0.02849063277244568,-0.01884138025343418,-0.007089197635650635,-0.02365279197692871,-0.01581425778567791,-0.020652353763580322,-0.027490347623825073,-0.013768480159342289,-0.0237673819065094,-0.03132987022399902,-0.01961810328066349,-0.01884600520133972,-0.024776339530944824,-0.017178304493427277,-0.014630883932113647,-0.020883142948150635,-0.014168483205139637
one,training\data\one\00b5f431-5da9-4684-8b22-e2ca85d299f0.jpg,0.0,0.0,0.0,0.0022437572479248047,-0.02469956874847412,-0.005757117178291082,0.03019753098487854,-0.04423433542251587,-0.014544014818966389,0.06707069277763367,-0.053594619035720825,-0.021822363138198853,0.09730574488639832,-0.05642150342464447,-0.028812192380428314,0.024357110261917114,-0.048632919788360596,-0.03904256597161293,0.07126277685165405,-0.06839177012443542,-0.05723647400736809,0.10290753841400146,-0.0785207599401474,-0.06381706893444061,0.12921619415283203,-0.08533474802970886,-0.06642594933509827,0.04138121008872986,-0.03674979507923126,-0.04463688284158707,0.09650030732154846,-0.05863305926322937,-0.06260163336992264,0.1326339840888977,-0.07129411399364471,-0.06862618029117584,0.16110578179359436,-0.08018474280834198,-0.0720878466963768,0.059920310974121094,-0.023754805326461792,-0.049094393849372864,0.11831218004226685,-0.040644049644470215,-0.06523642688989639,0.15400955080986023,-0.05175909399986267,-0.07179927080869675,0.1796409785747528,-0.060908570885658264,-0.07487238943576813,0.07591137290000916,-0.011856377124786377,-0.05294625461101532,0.12578067183494568,-0.021463006734848022,-0.06333781033754349,0.1524258553981781,-0.02791866660118103,-0.0662432536482811,0.17284008860588074,-0.03420984745025635,-0.0675724670290947
one,training\data\one\00b8cd66-34f2-4e6c-abd3-ef973ca03b9d.jpg,0.0,0.0,0.0,-0.024575889110565186,-0.027485907077789307,-0.016759978607296944,-0.03281289339065552,-0.06072622537612915,-0.025371858850121498,-0.00588834285736084,-0.08029550313949585,-0.03422178700566292,0.025820791721343994,-0.08735132217407227,-0.04192871227860451,-0.019376635551452637,-0.10077130794525146,-0.010391143150627613,-0.021257340908050537,-0.1425636112689972,-0.027133449912071228,-0.021053433418273926,-0.16743534803390503,-0.03866877406835556,-0.01768660545349121,-0.1892397403717041,-0.04742419719696045,0.00867372751235962,-0.09249228239059448,-0.011868967674672604,0.01757955551147461,-0.11784529685974121,-0.034958966076374054,0.010309219360351562,-0.09037786722183228,-0.041074756532907486,0.00525975227355957,-0.07274019718170166,-0.04014052078127861,0.03440672159194946,-0.07993960380554199,-0.015893684700131416,0.042569637298583984,-0.0929114818572998,-0.03984125703573227,0.02545952796936035,-0.06693387031555176,-0.034257370978593826,0.014830231666564941,-0.05301135778427124,-0.024160116910934448,0.05577617883682251,-0.06461244821548462,-0.021613221615552902,0.06198155879974365,-0.0785488486289978,-0.03738154470920563,0.045717060565948486,-0.06105715036392212,-0.030506111681461334,0.03430056571960449,-0.049401044845581055,-0.021531591191887856
one,training\data\one\00c764ec-f5e8-4dcf-973e-00dc2797d16d.jpg,0.0,0.0,0.0,0.019466906785964966,-0.013571858406066895,-0.007533108815550804,0.02797415852546692,-0.031039834022521973,-0.010419807396829128,0.017685413360595703,-0.04493790864944458,-0.013577805832028389,0.004062354564666748,-0.05059829354286194,-0.016952194273471832,0.01676476001739502,-0.0459478497505188,-0.005169981624931097,0.019006282091140747,-0.06646004319190979,-0.013059296645224094,0.020011574029922485,-0.08074429631233215,-0.01845044270157814,0.019799619913101196,-0.09223705530166626,-0.022173842415213585,0.0006302297115325928,-0.043009787797927856,-0.006821515969932079,-0.0020242929458618164,-0.05823671817779541,-0.019777128472924232,0.003833204507827759,-0.04660111665725708,-0.024213088676333427,0.007973581552505493,-0.03542971611022949,-0.023961616680026054,-0.01373240351676941,-0.03721863031387329,-0.009308362379670143,-0.013166934251785278,-0.04655042290687561,-0.02356281317770481,-0.004929155111312866,-0.03447592258453369,-0.022943692281842232,-0.001675248146057129,-0.02487805485725403,-0.018321190029382706,-0.028113022446632385,-0.029645860195159912,-0.012309652753174305,-0.02495059370994568,-0.04017454385757446,-0.02176974155008793,-0.017615050077438354,-0.03174471855163574,-0.01906815730035305,-0.015225589275360107,-0.023193687200546265,-0.014526911079883575
one,training\data\one\00c8b1f6-0b93-4460-8512-5c682296be8e.jpg,0.0,0.0,0.0,-0.020891129970550537,-0.02145954966545105,-0.005866031162440777,-0.029126763343811035,-0.04716014862060547,-0.008156186901032925,-0.022868752479553223,-0.06740310788154602,-0.012513376772403717,-0.019684016704559326,-0.0829668939113617,-0.016529278829693794,-0.01968550682067871,-0.06892433762550354,0.005276136100292206,-0.026261329650878906,-0.09567084908485413,-0.003500640392303467,-0.02932155132293701,-0.1119053065776825,-0.010264440439641476,-0.029535889625549316,-0.12532883882522583,-0.014910781756043434,-0.0020998120307922363,-0.0652027428150177,0.001989856595173478,-0.004816889762878418,-0.08192369341850281,-0.015121578238904476,-0.00940549373626709,-0.06462416052818298,-0.022091934457421303,-0.013044595718383789,-0.04948204755783081,-0.02205674722790718,0.01574498414993286,-0.05915161967277527,-0.002913023578003049,0.012018918991088867,-0.07126465439796448,-0.01960119791328907,0.0042337775230407715,-0.053957849740982056,-0.018695028498768806,-0.001306772232055664,-0.04027113318443298,-0.012897643260657787,0.03354287147521973,-0.050998538732528687,-0.008494979701936245,0.031997501850128174,-0.06505542993545532,-0.017865119501948357,0.0214805006980896,-0.05389159917831421,-0.013796202838420868,0.013821899890899658,-0.042322635650634766,-0.007933820597827435
one,training\data\one\00ca06ba-1c88-4696-a28a-42aabfd2c905.jpg,0.0,0.0,0.0,0.025444090366363525,0.0012706518173217773,-0.01654844358563423,0.0437280535697937,0.013107657432556152,-0.02477908506989479,0.055476635694503784,0.02878051996231079,-0.02983846329152584,0.06493902206420898,0.04211759567260742,-0.03371188044548035,0.020767539739608765,0.03684794902801514,-0.020952239632606506,0.03531578183174133,0.059489667415618896,-0.03063059039413929,0.04945090413093567,0.07067924737930298,-0.03705790266394615,0.06148749589920044,0.07664895057678223,-0.040360208600759506,0.008930236101150513,0.0413973331451416,-0.01538922730833292,0.026845276355743408,0.06360232830047607,-0.022987937554717064,0.04289707541465759,0.07513272762298584,-0.026744743809103966,0.05703192949295044,0.08202588558197021,-0.02904912456870079,0.0030643045902252197,0.043392062187194824,-0.011087648570537567,0.018887370824813843,0.06437510251998901,-0.01847859099507332,0.03387188911437988,0.0743057131767273,-0.02176002785563469,0.04826664924621582,0.08083254098892212,-0.023114828392863274,0.0012874305248260498,0.04406023025512695,-0.007871676236391068,0.014735668897628784,0.061770498752593994,-0.014493071474134922,0.025805890560150146,0.07063555717468262,-0.017425090074539185,0.036960095167160034,0.077095627784729,-0.0184718519449234
one,training\data\one\00ca4b64-3ce9-4b21-a8da-33ac55c70c8b.jpg,0.0,0.0,0.0,0.02746632695198059,-0.012085556983947754,-0.035043783485889435,0.0359027236700058,-0.04096883535385132,-0.047884657979011536,0.015726014971733093,-0.07004839181900024,-0.055787596851587296,-0.002081140875816345,-0.09149092435836792,-0.06262057274580002,0.06105634570121765,-0.08356201648712158,-0.02091480791568756,0.07218204438686371,-0.11921393871307373,-0.037081170827150345,0.0776454508304596,-0.14537465572357178,-0.04818060249090195,0.08121703565120697,-0.16747397184371948,-0.05535343661904335,0.02982155978679657,-0.08898299932479858,-0.012212546542286873,0.014942064881324768,-0.11512929201126099,-0.03931672126054764,-0.00352419912815094,-0.08998227119445801,-0.04800881817936897,-0.00915207713842392,-0.06872367858886719,-0.044410087168216705,0.0006152018904685974,-0.08663123846054077,-0.007465607486665249,-0.013902425765991211,-0.10497331619262695,-0.03843271732330322,-0.02581821382045746,-0.08086860179901123,-0.04150976613163948,-0.02858668565750122,-0.06413042545318604,-0.03215702623128891,-0.024105750024318695,-0.07728105783462524,-0.004994708113372326,-0.034735165536403656,-0.09952318668365479,-0.02848907560110092,-0.04126866161823273,-0.08490532636642456,-0.027772527188062668,-0.042078666388988495,-0.07022833824157715,-0.018796587362885475
one,training\data\one\00cc9b4d-4780-45be-b303-9d4143a1385d.jpg,0.0,0.0,0.0,0.02307581901550293,-0.010748982429504395,-0.016862252727150917,0.02784496545791626,-0.03640413284301758,-0.023246102035045624,0.0021189451217651367,-0.054701149463653564,-0.028788799419999123,-0.021169230341911316,-0.06663545966148376,-0.03391198441386223,0.023427724838256836,-0.07024246454238892,-0.010593252256512642,0.029872387647628784,-0.10009947419166565,-0.02245303802192211,0.03398534655570984,-0.12150239944458008,-0.029403986409306526,0.034953415393829346,-0.13889425992965698,-0.03438878059387207,-0.0016020536422729492,-0.06540778279304504,-0.011047975160181522,-0.015352770686149597,-0.08452454209327698,-0.03243070840835571,-0.00970950722694397,-0.06757357716560364,-0.039593249559402466,-0.0026246607303619385,-0.052823781967163086,-0.038406383246183395,-0.02212110161781311,-0.05531612038612366,-0.013454758562147617,-0.029836177825927734,-0.06429028511047363,-0.041699621826410294,-0.017702922224998474,-0.04310661554336548,-0.044233933091163635,-0.008938491344451904,-0.030560851097106934,-0.037453800439834595,-0.03828375041484833,-0.04116058349609375,-0.01632855460047722,-0.038374125957489014,-0.04851812124252319,-0.03943677619099617,-0.024928465485572815,-0.03135177493095398,-0.03958228975534439,-0.015183806419372559,-0.02004009485244751,-0.03339824825525284
one,training\data\one\00cd57ec-046b-42eb-baf0-857ba8b2d779.jpg,0.0,0.0,0.0,-0.019619464874267578,-0.03132748603820801,-0.012811201624572277,-0.03012990951538086,-0.08002373576164246,-0.02157982438802719,-0.01992511749267578,-0.1131080687046051,-0.03015698492527008,-0.0004131197929382324,-0.12539944052696228,-0.03755783289670944,0.00505220890045166,-0.12419947981834412,-0.011079139076173306,-0.0009563565254211426,-0.17136871814727783,-0.02745935507118702,-0.003940701484680176,-0.20185449719429016,-0.036758195608854294,-0.0028932690620422363,-0.22664561867713928,-0.04375910013914108,0.02691584825515747,-0.11248981952667236,-0.013220593333244324,0.016151070594787598,-0.14552858471870422,-0.03335291147232056,-0.0009965896606445312,-0.10660028457641602,-0.035997822880744934,-8.803606033325195e-05,-0.08009245991706848,-0.03249042481184006,0.04232478141784668,-0.09117737412452698,-0.017652545124292374,0.016051292419433594,-0.10437583923339844,-0.036014072597026825,-0.0008179545402526855,-0.07035335898399353,-0.02959553897380829,0.00509876012802124,-0.054291486740112305,-0.021008584648370743,0.05238747596740723,-0.06453648209571838,-0.023671124130487442,0.022136569023132324,-0.07281377911567688,-0.03637879714369774,0.0077225565910339355,-0.049952298402786255,-0.03243645280599594,0.01359182596206665,-0.03827330470085144,-0.02646804414689541
